customer_id,customer_zip_code_prefix,customer_city,customer_state
71985,38300,ituiutaba,MG
43167,13212,jundiai,SP
19352,9761,sao bernardo do campo,SP
86396,36900,manhuacu,MG
52362,38465,arapora,MG
61405,29725,marilandia,ES
21461,86706,arapongas,PR
22274,8275,sao paulo,SP
93377,8460,sao paulo,SP
4716,13612,leme,SP
95095,21331,rio de janeiro,RJ
50159,29950,jaguare,ES
67751,82520,curitiba,PR
22217,76450,minacu,GO
54291,60442,fortaleza,CE
65162,13202,jundiai,SP
66369,39660,turmalina,MG
97200,30666,belo horizonte,MG
25319,93020,sao leopoldo,RS
23207,32412,ibirite,MG
17792,59151,parnamirim,RN
4697,55750,surubim,PE
81898,21031,rio de janeiro,RJ
41711,31270,belo horizonte,MG
16717,11533,cubatao,SP
30138,6663,itapevi,SP
68135,9820,sao bernardo do campo,SP
10022,4651,sao paulo,SP
90599,32013,contagem,MG
86681,31985,belo horizonte,MG
59410,89228,joinville,SC
96590,4638,sao paulo,SP
18380,6785,taboao da serra,SP
16075,4313,sao paulo,SP
94471,1420,sao paulo,SP
34993,20755,rio de janeiro,RJ
66918,1504,sao paulo,SP
55288,13421,piracicaba,SP
66096,65055,sao luis,MA
19228,83304,piraquara,PR
63194,6028,osasco,SP
53390,71010,brasilia,DF
44402,13232,campo limpo paulista,SP
35615,31615,belo horizonte,MG
86129,87160,mandaguacu,PR
76893,4905,sao paulo,SP
574,24421,sao goncalo,RJ
3081,2851,sao paulo,SP
18814,28605,nova friburgo,RJ
36035,31515,belo horizonte,MG
56333,36660,alem paraiba,MG
23603,82840,curitiba,PR
97403,70660,brasilia,DF
97429,37410,tres coracoes,MG
51444,15410,cajobi,SP
66708,36016,juiz de fora,MG
1921,95880,estrela,RS
65864,2122,sao paulo,SP
55811,87890,terra rica,PR
17723,80060,curitiba,PR
48137,8245,sao paulo,SP
95495,21930,rio de janeiro,RJ
9073,32341,contagem,MG
19802,26210,nova iguacu,RJ
30828,7143,guarulhos,SP
49912,13330,indaiatuba,SP
72796,4433,sao paulo,SP
92965,7251,guarulhos,SP
44631,4752,sao paulo,SP
39995,13171,sumare,SP
58643,12232,sao jose dos campos,SP
15837,12900,braganca paulista,SP
66668,14802,araraquara,SP
62018,2181,sao paulo,SP
19966,26700,mendes,RJ
2756,18055,sorocaba,SP
84396,15600,fernandopolis,SP
19398,41750,salvador,BA
43308,15130,mirassol,SP
89355,9400,ribeirao pires,SP
79146,13185,hortolandia,SP
24502,37508,piranguinho,MG
89294,23030,rio de janeiro,RJ
82823,6330,carapicuiba,SP
70167,15460,icem,SP
95220,74922,aparecida de goiania,GO
15318,37500,itajuba,MG
87015,89440,irineopolis,SC
50682,20260,rio de janeiro,RJ
12252,2545,sao paulo,SP
2961,71215,brasilia,DF
91457,11060,santos,SP
84374,81750,curitiba,PR
67048,3088,sao paulo,SP
50917,3077,sao paulo,SP
62574,6656,itapevi,SP
58627,38400,uberlandia,MG
90446,56308,petrolina,PE
46814,86300,cornelio procopio,PR
57953,3028,sao paulo,SP
51925,8235,sao paulo,SP
94567,8598,itaquaquecetuba,SP
48743,98770,catuipe,RS
39855,57035,maceio,AL
95811,7151,guarulhos,SP
8988,72115,brasilia,DF
93871,17800,adamantina,SP
48717,80060,curitiba,PR
33647,59625,mossoro,RN
75900,26210,nova iguacu,RJ
96246,11703,praia grande,SP
19790,9310,maua,SP
38259,99955,vila langaro,RS
26700,85806,cascavel,PR
43568,70252,brasilia,DF
4999,86800,apucarana,PR
38598,2245,sao paulo,SP
78955,35774,paraopeba,MG
16880,21660,rio de janeiro,RJ
31760,5051,sao paulo,SP
33220,12225,sao jose dos campos,SP
46164,31030,belo horizonte,MG
59055,5181,sao paulo,SP
19972,22775,rio de janeiro,RJ
16415,75516,itumbiara,GO
7309,38600,paracatu,MG
66302,23055,rio de janeiro,RJ
1761,13224,varzea paulista,SP
35362,9402,ribeirao pires,SP
87117,55002,caruaru,PE
91289,24220,niteroi,RJ
61924,18108,sorocaba,SP
63085,8230,sao paulo,SP
81685,70273,brasilia,DF
5304,76889,cacaulandia,RO
68199,48005,alagoinhas,BA
34640,30441,belo horizonte,MG
23948,3041,sao paulo,SP
32989,31170,belo horizonte,MG
4078,29126,vila velha,ES
28070,8665,suzano,SP
27919,65695,fortuna,MA
4489,84031,ponta grossa,PR
17463,30315,belo horizonte,MG
1969,30840,belo horizonte,MG
6939,13473,americana,SP
69635,64800,floriano,PI
4933,37485,jesuania,MG
61429,11730,mongagua,SP
17849,13201,jundiai,SP
91474,88220,itapema,SC
57295,22775,rio de janeiro,RJ
7618,31340,belo horizonte,MG
79448,13486,limeira,SP
52869,85884,medianeira,PR
46497,36015,juiz de fora,MG
14334,1156,sao paulo,SP
22820,6606,jandira,SP
66370,6449,barueri,SP
96828,59020,natal,RN
40331,49030,aracaju,SE
86326,45780,itarantim,BA
67662,3585,sao paulo,SP
21215,15501,votuporanga,SP
74370,3320,sao paulo,SP
62308,8051,sao paulo,SP
30652,4113,sao paulo,SP
37079,1508,sao paulo,SP
14475,17018,bauru,SP
10059,75083,anapolis,GO
10697,99530,chapada,RS
37271,2927,sao paulo,SP
70249,4037,sao paulo,SP
33849,5346,sao paulo,SP
24499,6710,cotia,SP
53790,41940,salvador,BA
17929,6363,carapicuiba,SP
60346,35304,caratinga,MG
1607,12912,braganca paulista,SP
95608,9190,santo andre,SP
91216,28750,trajano de moraes,RJ
93815,98290,condor,RS
50089,21866,rio de janeiro,RJ
3954,69041,manaus,AM
41395,13061,campinas,SP
44409,22790,rio de janeiro,RJ
41239,12906,braganca paulista,SP
83101,9423,ribeirao pires,SP
55841,22041,rio de janeiro,RJ
57956,13466,americana,SP
7401,4552,sao paulo,SP
97598,24210,niteroi,RJ
23257,63190,santana do cariri,CE
917,81730,curitiba,PR
15583,77570,pium,TO
10337,76890,jaru,RO
64183,88034,florianopolis,SC
67765,80220,curitiba,PR
35161,25745,petropolis,RJ
32551,36080,juiz de fora,MG
7157,22790,rio de janeiro,RJ
85149,89167,rio do sul,SC
63904,24230,niteroi,RJ
48092,26052,nova iguacu,RJ
5538,80330,curitiba,PR
46740,70834,brasilia,DF
34956,8331,sao paulo,SP
95755,93052,sao leopoldo,RS
46485,31255,belo horizonte,MG
72382,80050,curitiba,PR
9494,20241,rio de janeiro,RJ
66535,2132,sao paulo,SP
44992,20910,rio de janeiro,RJ
98373,88815,criciuma,SC
59580,87020,maringa,PR
83409,15054,sao jose do rio preto,SP
76441,15105,potirendaba,SP
27035,4702,sao paulo,SP
35320,13670,santa rita do passa quatro,SP
23398,5802,sao paulo,SP
21343,17025,bauru,SP
46540,29102,vila velha,ES
51195,19026,presidente prudente,SP
18822,66093,belem,PA
53636,11750,peruibe,SP
15481,18115,votorantim,SP
80734,3732,sao paulo,SP
5251,41830,salvador,BA
27218,6654,itapevi,SP
35952,72135,brasilia,DF
88482,95520,osorio,RS
85623,88504,lages,SC
47375,11703,praia grande,SP
47186,8674,suzano,SP
31214,42708,lauro de freitas,BA
8812,39740,guanhaes,MG
33122,13468,americana,SP
83724,79200,aquidauana,MS
66542,3127,sao paulo,SP
86749,38414,uberlandia,MG
55158,64525,varzea grande,PI
1175,85805,cascavel,PR
15566,89208,joinville,SC
86350,95110,caxias do sul,RS
87776,72238,brasilia,DF
88108,35500,divinopolis,MG
90527,22060,rio de janeiro,RJ
60687,29285,piuma,ES
90883,13283,vinhedo,SP
61886,27910,macae,RJ
17530,83212,paranagua,PR
95447,9725,sao bernardo do campo,SP
20090,3132,sao paulo,SP
46957,37920,sao joao batista do gloria,MG
87962,15806,catanduva,SP
12980,75503,itumbiara,GO
47827,1454,sao paulo,SP
86258,74355,goiania,GO
76713,48400,ribeira do pombal,BA
82450,36047,juiz de fora,MG
51795,41250,salvador,BA
5645,15820,pirangi,SP
18877,12402,pindamonhangaba,SP
321,89237,joinville,SC
10815,24230,niteroi,RJ
42066,12230,sao jose dos campos,SP
49605,5527,sao paulo,SP
82730,86037,londrina,PR
19572,72910,aguas lindas de goias,GO
80076,52050,recife,PE
66657,54450,jaboatao dos guararapes,PE
64454,27286,volta redonda,RJ
52735,97670,sao borja,RS
17443,66640,belem,PA
54945,50770,recife,PE
96297,90570,porto alegre,RS
6071,95080,caxias do sul,RS
32002,86811,apucarana,PR
82330,28896,rio das ostras,RJ
85844,3054,sao paulo,SP
44754,38060,uberaba,MG
3683,37190,tres pontas,MG
34394,5778,sao paulo,SP
76110,72315,brasilia,DF
74356,13100,campinas,SP
98679,66820,belem,PA
24326,15030,sao jose do rio preto,SP
1021,38026,uberaba,MG
60548,22470,rio de janeiro,RJ
39283,22440,rio de janeiro,RJ
77925,85260,manoel ribas,PR
77846,36305,sao joao del rei,MG
99194,13148,paulinia,SP
95679,88960,sombrio,SC
2963,18684,lencois paulista,SP
73028,12010,taubate,SP
49518,72215,brasilia,DF
56589,24346,niteroi,RJ
85104,85067,guarapuava,PR
89754,72465,brasilia,DF
7161,35230,resplendor,MG
22584,97010,santa maria,RS
74424,27920,macae,RJ
56285,70658,brasilia,DF
43567,25675,petropolis,RJ
50215,4930,sao paulo,SP
76873,36325,tiradentes,MG
31139,22240,rio de janeiro,RJ
70488,72215,brasilia,DF
74495,3169,sao paulo,SP
82454,18045,sorocaba,SP
39593,5503,sao paulo,SP
36319,58063,joao pessoa,PB
27346,74315,goiania,GO
9693,14093,ribeirao preto,SP
1904,12620,piquete,SP
81117,8280,sao paulo,SP
44875,44051,feira de santana,BA
98131,15300,general salgado,SP
85159,32657,betim,MG
77786,89801,chapeco,SC
8945,79812,dourados,MS
88045,57035,maceio,AL
40461,13820,jaguariuna,SP
14704,30130,belo horizonte,MG
90710,5842,sao paulo,SP
86949,13040,campinas,SP
50851,24240,niteroi,RJ
42894,58050,joao pessoa,PB
66199,5756,sao paulo,SP
18908,39401,montes claros,MG
53506,13208,jundiai,SP
72479,17050,bauru,SP
25047,27340,barra mansa,RJ
77670,2971,sao paulo,SP
48801,35901,itabira,MG
37060,13080,campinas,SP
59632,3057,sao paulo,SP
39866,40800,salvador,BA
7667,22251,rio de janeiro,RJ
16595,55014,caruaru,PE
83150,24220,niteroi,RJ
80904,74215,goiania,GO
34559,88063,florianopolis,SC
21092,32900,igarape,MG
47331,20950,rio de janeiro,RJ
37820,4062,sao paulo,SP
85139,55192,santa cruz do capibaribe,PE
87850,11015,santos,SP
94976,39800,teofilo otoni,MG
42694,27521,resende,RJ
60596,3361,sao paulo,SP
84792,48410,cicero dantas,BA
97192,90810,porto alegre,RS
23820,84600,uniao da vitoria,PR
80675,12235,sao jose dos campos,SP
25222,2418,sao paulo,SP
94315,6246,osasco,SP
24203,95703,bento goncalves,RS
37588,80250,curitiba,PR
47552,32241,contagem,MG
9004,30882,belo horizonte,MG
11001,40150,salvador,BA
2031,37705,pocos de caldas,MG
79896,17526,marilia,SP
26208,2403,sao paulo,SP
16110,89203,joinville,SC
48392,18970,chavantes,SP
23135,13150,cosmopolis,SP
93323,17039,bauru,SP
48387,57100,rio largo,AL
59353,29101,vila velha,ES
97345,75804,jatai,GO
56044,63034,juazeiro do norte,CE
42179,55814,carpina,PE
96751,37653,monte verde,MG
65924,35430,ponte nova,MG
60641,76919,ministro andreazza,RO
90480,35610,dores do indaia,MG
24542,20070,rio de janeiro,RJ
55569,86015,londrina,PR
11766,13064,campinas,SP
46593,66035,belem,PA
36845,2410,sao paulo,SP
44804,26012,nova iguacu,RJ
62444,2562,sao paulo,SP
2158,5847,sao paulo,SP
9002,57035,maceio,AL
14667,37557,pouso alegre,MG
86345,26140,belford roxo,RJ
96988,6850,itapecerica da serra,SP
74158,30260,belo horizonte,MG
91133,13157,cosmopolis,SP
33558,31110,belo horizonte,MG
770,47640,santa maria da vitoria,BA
95911,13240,jarinu,SP
75912,25710,petropolis,RJ
41203,4026,sao paulo,SP
49520,22461,rio de janeiro,RJ
11439,9371,maua,SP
81909,4375,sao paulo,SP
88820,39330,brasilia de minas,MG
95998,28896,rio das ostras,RJ
27363,18900,santa cruz do rio pardo,SP
17599,73369,brasilia,DF
90227,13140,paulinia,SP
11288,90160,porto alegre,RS
1988,21865,rio de janeiro,RJ
27833,22631,rio de janeiro,RJ
94516,21040,rio de janeiro,RJ
3017,18602,botucatu,SP
49817,33823,ribeirao das neves,MG
7486,49052,aracaju,SE
44507,37550,pouso alegre,MG
27800,27130,barra do pirai,RJ
24619,83075,sao jose dos pinhais,PR
84159,20020,rio de janeiro,RJ
78750,13418,piracicaba,SP
56365,92020,canoas,RS
25173,78050,cuiaba,MT
51287,98801,santo angelo,RS
9295,38408,uberlandia,MG
96815,12944,atibaia,SP
46373,13050,campinas,SP
11384,9780,sao bernardo do campo,SP
66333,96205,rio grande,RS
20311,89140,ibirama,SC
69522,18185,pilar do sul,SP
35660,74533,goiania,GO
73180,22060,rio de janeiro,RJ
1147,55038,caruaru,PE
60938,45570,ipiau,BA
88499,89208,joinville,SC
8759,13282,vinhedo,SP
70632,95315,caseiros,RS
31276,88804,criciuma,SC
24077,60160,fortaleza,CE
7612,13240,jarinu,SP
1725,37650,camanducaia,MG
42220,4696,sao paulo,SP
73702,11380,sao vicente,SP
81458,5854,sao paulo,SP
73756,21331,rio de janeiro,RJ
46658,7172,guarulhos,SP
19050,20775,rio de janeiro,RJ
68462,74453,goiania,GO
68338,60440,fortaleza,CE
77052,97541,alegrete,RS
69314,95084,caxias do sul,RS
26069,7054,guarulhos,SP
18900,4813,sao paulo,SP
57962,36420,ouro branco,MG
12533,30535,belo horizonte,MG
56935,2318,sao paulo,SP
87464,31210,belo horizonte,MG
44744,6763,taboao da serra,SP
80368,17780,lucelia,SP
71270,12414,pindamonhangaba,SP
95849,18035,sorocaba,SP
60058,3162,sao paulo,SP
31327,28015,campos dos goytacazes,RJ
55013,58085,joao pessoa,PB
92848,4088,sao paulo,SP
93185,22460,rio de janeiro,RJ
36568,30240,belo horizonte,MG
6297,13214,jundiai,SP
95168,77804,araguaina,TO
9869,60442,fortaleza,CE
5724,90850,porto alegre,RS
58890,36880,muriae,MG
65374,8270,sao paulo,SP
20888,91260,porto alegre,RS
17899,6416,barueri,SP
84038,54320,jaboatao dos guararapes,PE
48930,22270,rio de janeiro,RJ
71639,9331,maua,SP
234,93025,sao leopoldo,RS
15308,18410,itapeva,SP
68226,78575,juara,MT
74415,9852,sao bernardo do campo,SP
33757,6401,barueri,SP
35204,3630,sao paulo,SP
21718,95660,tres coroas,RS
93811,11740,itanhaem,SP
28401,3288,sao paulo,SP
22334,96207,rio grande,RS
16606,13083,campinas,SP
19254,13212,jundiai,SP
52548,4863,sao paulo,SP
77527,91787,porto alegre,RS
19777,13720,sao jose do rio pardo,SP
84557,9651,sao bernardo do campo,SP
27804,4675,sao paulo,SP
77217,53140,olinda,PE
64003,11535,cubatao,SP
16737,13412,piracicaba,SP
20847,21231,rio de janeiro,RJ
44289,22280,rio de janeiro,RJ
30327,9330,maua,SP
93436,5574,sao paulo,SP
68919,70673,brasilia,DF
67975,22450,rio de janeiro,RJ
97055,5413,sao paulo,SP
89761,45680,urucuca,BA
42849,2975,sao paulo,SP
84176,7178,guarulhos,SP
58659,6340,carapicuiba,SP
81098,33125,santa luzia,MG
14324,68997,porto grande,AP
96287,80730,curitiba,PR
4275,58038,joao pessoa,PB
79555,76450,minacu,GO
88917,13165,engenheiro coelho,SP
48216,2735,sao paulo,SP
14443,95760,sao sebastiao do cai,RS
38606,4634,sao paulo,SP
74040,38183,araxa,MG
73946,95112,caxias do sul,RS
72310,39740,guanhaes,MG
69681,91160,porto alegre,RS
78275,13835,conchal,SP
57658,17511,marilia,SP
46033,66670,belem,PA
68121,54080,jaboatao dos guararapes,PE
86532,32186,contagem,MG
35143,72015,brasilia,DF
82460,13905,amparo,SP
32720,2308,sao paulo,SP
79040,2550,sao paulo,SP
71966,4146,sao paulo,SP
89124,41320,salvador,BA
32582,13806,mogi mirim,SP
62079,59592,caicara do norte,RN
81081,35300,caratinga,MG
90017,14093,ribeirao preto,SP
97772,23070,rio de janeiro,RJ
33298,63908,quixada,CE
86957,28610,nova friburgo,RJ
93456,27910,macae,RJ
9921,89201,joinville,SC
8500,6390,carapicuiba,SP
33333,5767,sao paulo,SP
8244,80030,curitiba,PR
79987,5007,sao paulo,SP
58948,13208,jundiai,SP
59542,74110,goiania,GO
59712,7852,franco da rocha,SP
7349,77809,araguaina,TO
13929,72270,ceilandia,DF
75696,28022,campos dos goytacazes,RJ
99316,71676,brasilia,DF
85592,5019,sao paulo,SP
97193,18040,sorocaba,SP
63190,28025,campos dos goytacazes,RJ
60963,6727,cotia,SP
24109,24416,sao goncalo,RJ
613,4783,sao paulo,SP
65972,1421,sao paulo,SP
68977,82940,curitiba,PR
48715,19200,pirapozinho,SP
40841,29113,vila velha,ES
13617,23017,rio de janeiro,RJ
54725,37503,itajuba,MG
6587,7032,guarulhos,SP
72672,24220,niteroi,RJ
60481,83820,fazenda rio grande,PR
15634,25046,duque de caxias,RJ
19813,26021,nova iguacu,RJ
6179,30575,belo horizonte,MG
7968,37132,alfenas,MG
16918,95703,bento goncalves,RS
15263,38600,paracatu,MG
44784,18150,ibiuna,SP
76406,6194,osasco,SP
43443,28895,rio das ostras,RJ
61723,42802,camacari,BA
35106,12850,bananal,SP
98728,60192,fortaleza,CE
22864,69060,manaus,AM
42006,24220,niteroi,RJ
53784,22060,rio de janeiro,RJ
30428,3107,sao paulo,SP
34858,26255,nova iguacu,RJ
14564,64056,teresina,PI
7092,22793,rio de janeiro,RJ
82957,31742,belo horizonte,MG
98215,89257,jaragua do sul,SC
28593,12226,sao jose dos campos,SP
86902,22793,rio de janeiro,RJ
31980,93806,sapiranga,RS
56312,24020,niteroi,RJ
22593,35970,barao de cocais,MG
93044,13575,sao carlos,SP
50986,87014,maringa,PR
56405,13207,jundiai,SP
23874,12948,atibaia,SP
94020,8247,sao paulo,SP
75825,6550,pirapora do bom jesus,SP
32915,35640,pompeu,MG
75335,72726,brasilia,DF
47106,13736,mococa,SP
86434,13044,campinas,SP
81849,95320,nova prata,RS
42787,4623,sao paulo,SP
12738,37420,cambuquira,MG
14427,13150,cosmopolis,SP
32292,3523,sao paulo,SP
68982,13238,campo limpo paulista,SP
30919,7062,guarulhos,SP
64749,72002,brasilia,DF
27090,8940,biritiba-mirim,SP
61107,37950,sao sebastiao do paraiso,MG
43519,70650,brasilia,DF
9226,37540,santa rita do sapucai,MG
23658,83323,pinhais,PR
26282,4788,sao paulo,SP
65959,41680,salvador,BA
85337,5564,sao paulo,SP
98136,15300,general salgado,SP
12636,90820,porto alegre,RS
38447,38600,paracatu,MG
27484,3460,sao paulo,SP
33634,3251,sao paulo,SP
17996,26070,nova iguacu,RJ
77842,13087,campinas,SP
65861,12233,sao jose dos campos,SP
66257,24808,itaborai,RJ
48695,13403,piracicaba,SP
73980,92990,eldorado do sul,RS
51387,5083,sao paulo,SP
78831,74125,goiania,GO
28052,3362,sao paulo,SP
70323,26510,nilopolis,RJ
53845,5138,sao paulo,SP
45082,78115,varzea grande,MT
97984,78635,agua boa,MT
27372,38307,ituiutaba,MG
79216,78870,paranatinga,MT
55760,32241,contagem,MG
54794,62300,vicosa do ceara,CE
80381,14406,franca,SP
58338,49095,aracaju,SE
71020,3161,sao paulo,SP
49149,40230,salvador,BA
89410,39401,montes claros,MG
11067,4045,sao paulo,SP
67256,89010,blumenau,SC
90370,75640,piracanjuba,GO
77802,4571,sao paulo,SP
98489,9130,santo andre,SP
4629,11740,itanhaem,SP
73439,44076,feira de santana,BA
14797,80050,curitiba,PR
99409,15400,olimpia,SP
95700,24350,niteroi,RJ
45649,39740,guanhaes,MG
73401,41701,salvador,BA
15503,3544,sao paulo,SP
98251,21221,rio de janeiro,RJ
25535,58033,joao pessoa,PB
6356,6317,carapicuiba,SP
72977,14300,batatais,SP
63755,11702,praia grande,SP
37614,13060,campinas,SP
63541,9403,ribeirao pires,SP
64604,27258,volta redonda,RJ
82898,8010,sao paulo,SP
29719,99615,trindade do sul,RS
1131,9635,sao bernardo do campo,SP
61570,39970,pedra azul,MG
44050,59135,natal,RN
73061,22245,rio de janeiro,RJ
14042,27553,visconde de maua,RJ
40065,5316,sao paulo,SP
59728,4269,sao paulo,SP
68109,13081,campinas,SP
90911,1022,sao paulo,SP
52447,26600,paracambi,RJ
44563,1410,sao paulo,SP
40315,18870,fartura,SP
74663,6543,santana de parnaiba,SP
87758,11075,santos,SP
57342,1445,sao paulo,SP
22040,2435,sao paulo,SP
35079,88070,florianopolis,SC
66969,89280,sao bento do sul,SC
83267,76410,campinorte,GO
46091,38600,paracatu,MG
27890,24417,sao goncalo,RJ
17759,28907,cabo frio,RJ
97567,23870,vila muriqui,RJ
32456,49190,pirambu,SE
33608,5333,sao paulo,SP
73487,1155,sao paulo,SP
43540,22040,rio de janeiro,RJ
19221,98801,santo angelo,RS
65931,90480,porto alegre,RS
37452,30855,belo horizonte,MG
34107,30320,belo horizonte,MG
20167,30520,belo horizonte,MG
3273,14600,sao joaquim da barra,SP
1102,96211,rio grande,RS
96124,39280,buritizeiro,MG
82102,31550,belo horizonte,MG
59882,48950,uaua,BA
31093,97503,uruguaiana,RS
39013,26600,paracambi,RJ
90781,5438,sao paulo,SP
36743,22290,rio de janeiro,RJ
17573,68138,placas,PA
90326,12630,cachoeira paulista,SP
61913,88136,palhoca,SC
46521,1510,sao paulo,SP
59166,88045,florianopolis,SC
20656,72871,valparaiso de goias,GO
18445,1453,sao paulo,SP
99366,45810,porto seguro,BA
18973,93260,esteio,RS
43861,44075,feira de santana,BA
98545,90870,porto alegre,RS
28565,83350,morretes,PR
52492,75905,rio verde,GO
97431,23898,seropedica,RJ
61810,31155,belo horizonte,MG
72933,30170,belo horizonte,MG
42243,88320,ilhota,SC
7397,5783,sao paulo,SP
40197,96075,pelotas,RS
53357,44900,irece,BA
1396,7142,guarulhos,SP
48514,9571,sao caetano do sul,SP
45585,76400,uruacu,GO
12555,5340,sao paulo,SP
9248,86047,londrina,PR
78787,35920,nova era,MG
81978,27600,valenca,RJ
18699,67015,ananindeua,PA
61177,60762,fortaleza,CE
31911,30421,belo horizonte,MG
89370,9250,santo andre,SP
85890,7074,guarulhos,SP
59428,4746,sao paulo,SP
98471,27570,porto real,RJ
59731,4339,sao paulo,SP
6643,74970,aparecida de goiania,GO
45315,44700,jacobina,BA
57059,53220,olinda,PE
63960,79091,campo grande,MS
9757,18075,sorocaba,SP
83336,79900,ponta pora,MS
51366,5092,sao paulo,SP
49982,59122,natal,RN
16147,13152,cosmopolis,SP
51843,31210,belo horizonte,MG
3042,1306,sao paulo,SP
78559,38610,unai,MG
98858,42809,camacari,BA
29716,41620,salvador,BA
59662,24903,marica,RJ
37367,28470,santo antonio de padua,RJ
16432,5207,sao paulo,SP
29398,36301,sao joao del rei,MG
73208,37540,santa rita do sapucai,MG
97239,20550,rio de janeiro,RJ
49895,2831,sao paulo,SP
72105,88110,sao jose,SC
50352,36015,juiz de fora,MG
68372,41710,salvador,BA
25600,22071,rio de janeiro,RJ
93196,21725,rio de janeiro,RJ
98577,6852,itapecerica da serra,SP
77150,22471,rio de janeiro,RJ
82654,27251,volta redonda,RJ
26252,71215,brasilia,DF
25614,72215,brasilia,DF
95446,2406,sao paulo,SP
52193,21730,rio de janeiro,RJ
81473,58052,joao pessoa,PB
22168,2910,sao paulo,SP
97788,11725,praia grande,SP
69247,88400,ituporanga,SC
55219,27338,barra mansa,RJ
56991,19015,presidente prudente,SP
60063,24230,niteroi,RJ
18163,2113,sao paulo,SP
54959,91910,porto alegre,RS
58262,91010,porto alegre,RS
92469,13467,americana,SP
70126,75620,pontalina,GO
27307,5043,sao paulo,SP
88268,6160,osasco,SP
18180,2555,sao paulo,SP
37878,79140,nova alvorada do sul,MS
38569,2018,sao paulo,SP
17751,12243,sao jose dos campos,SP
72989,3977,sao paulo,SP
9990,12235,sao jose dos campos,SP
41795,4003,sao paulo,SP
20676,13042,campinas,SP
86758,17250,bariri,SP
47675,3970,sao paulo,SP
18191,29050,vitoria,ES
84970,36500,uba,MG
20503,14026,ribeirao preto,SP
5627,87065,maringa,PR
69060,22471,rio de janeiro,RJ
54992,18272,tatui,SP
32654,20735,rio de janeiro,RJ
73047,7240,guarulhos,SP
33855,30710,belo horizonte,MG
39611,12090,taubate,SP
40308,63031,juazeiro do norte,CE
42437,9725,sao bernardo do campo,SP
94963,3813,sao paulo,SP
52496,21230,rio de janeiro,RJ
9967,19816,assis,SP
65090,11432,guaruja,SP
82778,9334,maua,SP
54090,25957,teresopolis,RJ
95819,13473,americana,SP
89792,11075,santos,SP
22288,4567,sao paulo,SP
93579,4174,sao paulo,SP
62941,5641,sao paulo,SP
661,57030,maceio,AL
70915,14930,boa esperanca do sul,SP
74514,69912,rio branco,AC
64853,62795,barreira,CE
71266,62680,paracuru,CE
69109,21350,rio de janeiro,RJ
7262,6160,osasco,SP
98578,20040,rio de janeiro,RJ
9180,3312,sao paulo,SP
59854,45400,valenca,BA
8786,37800,guaxupe,MG
1643,9190,santo andre,SP
16174,12280,cacapava,SP
83822,4116,sao paulo,SP
5199,29260,domingos martins,ES
49418,22271,rio de janeiro,RJ
40650,5879,sao paulo,SP
58982,14700,bebedouro,SP
49975,3027,sao paulo,SP
65659,5435,sao paulo,SP
90567,57740,paulo jacinto,AL
9694,22030,rio de janeiro,RJ
21672,87020,maringa,PR
20213,13058,campinas,SP
25864,29165,serra,ES
4949,89650,treze tilias,SC
84342,32043,contagem,MG
8565,30170,belo horizonte,MG
92778,30190,belo horizonte,MG
6442,89117,gaspar,SC
60398,35530,claudio,MG
49341,96590,santana da boa vista,RS
98950,4815,sao paulo,SP
17056,78115,varzea grande,MT
89406,72450,brasilia,DF
68761,81560,curitiba,PR
78481,94820,alvorada,RS
26668,17051,bauru,SP
47734,11250,bertioga,SP
20558,35588,arcos,MG
35072,72755,brasilia,DF
78991,24210,niteroi,RJ
93505,39200,corinto,MG
32379,13905,amparo,SP
88585,44007,feira de santana,BA
27446,13053,campinas,SP
58772,96020,pelotas,RS
19729,5323,sao paulo,SP
64819,38400,uberlandia,MG
17344,13253,itatiba,SP
28508,98960,santo cristo,RS
1070,4537,sao paulo,SP
81720,4621,sao paulo,SP
85436,9220,santo andre,SP
38294,8410,sao paulo,SP
20363,4851,sao paulo,SP
69722,7081,guarulhos,SP
8370,13190,monte mor,SP
22973,4516,sao paulo,SP
45923,40265,salvador,BA
57439,14801,araraquara,SP
69144,49025,aracaju,SE
75936,3461,sao paulo,SP
23668,2234,sao paulo,SP
16101,18017,sorocaba,SP
87509,19911,ourinhos,SP
63253,18057,sorocaba,SP
50520,17031,bauru,SP
42231,36979,alto caparao,MG
82533,17515,marilia,SP
46071,8451,sao paulo,SP
37494,13255,itatiba,SP
78251,75800,jatai,GO
27907,87045,maringa,PR
71094,73015,brasilia,DF
50613,18087,sorocaba,SP
74717,90830,porto alegre,RS
295,26022,nova iguacu,RJ
88798,64170,joaquim pires,PI
38763,96640,rio pardo,RS
59418,8330,sao paulo,SP
5569,7140,guarulhos,SP
24716,13145,paulinia,SP
92317,11900,registro,SP
4550,4815,sao paulo,SP
62425,4547,sao paulo,SP
4690,14300,batatais,SP
10556,31260,belo horizonte,MG
81049,30180,belo horizonte,MG
79001,95360,parai,RS
86171,22631,rio de janeiro,RJ
72780,20751,rio de janeiro,RJ
98704,79460,corguinho,MS
62182,45000,vitoria da conquista,BA
21455,7171,guarulhos,SP
52618,4809,sao paulo,SP
63642,35620,abaete,MG
69008,84200,jaguariaiva,PR
74301,90220,porto alegre,RS
83915,6433,barueri,SP
33258,20735,rio de janeiro,RJ
53628,29119,vila velha,ES
92864,25938,mage,RJ
2919,24210,niteroi,RJ
73349,71725,brasilia,DF
