datetime,nat_demand,T2M_toc,QV2M_toc,TQL_toc,W2M_toc,T2M_san,QV2M_san,TQL_san,W2M_san,T2M_dav,QV2M_dav,TQL_dav,W2M_dav,school,No holiday,Martyrs Day,Carnival Saturday,Carnival Sunday,Carnival Monday,Carnival Tuesday,Ash Wednesday,Holy Thursday,Good Friday,Holy Saturday,Resurrection Sunday,Labor Day,Foundation of Old Panama,Separation of Panama from Colombia,Flag Day,Patriotic Commemoration in Colon city,First Cry of Independence,Independence of Panama from Spain,Mothers Day,Christmas Eve,Christmas,New Years Eve
2018-05-26,27906.7302,26.903965250651066,0.019444696875,0.11076482079166666,11.340377260494263,25.987949625651066,0.01944946525,0.17849985775,10.586840875702173,24.668939208984398,0.018630894749999998,0.2621994033333333,5.538097303237162,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-27,26415.0451,26.957795715332054,0.019230263958333334,0.13891474383333333,11.180108194205943,26.443472798665386,0.019679444666666667,0.19948450604166668,8.996323438450991,25.130321756998722,0.018170096083333333,0.162816366,4.373715772726701,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,31316.3383,26.80485814412437,0.018325885541666666,0.06656455966666668,7.295462906912512,25.57829564412437,0.018895547000000002,0.11330159475,5.8462484530906105,24.503425852457706,0.018172343916666667,0.17403920416666666,3.2201750512092513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-29,31767.1799,27.89026031494143,0.018651075833333332,0.08478355375,4.333016442656544,26.285442606608097,0.0191879945,0.152754465625,6.073740318127119,24.62007802327476,0.018411067791666666,0.20943705208333332,4.246795100406208,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,31391.2909,27.944678243001324,0.019183760291666668,0.09154955533333332,4.685887746154649,26.536475118001324,0.019496883375,0.136726379375,4.9537628410954575,24.68426157633466,0.0186500205,0.140937805625,3.181291952871723,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,31253.5233,28.04683583577476,0.019756966666666667,0.09783617645833333,10.656496659922576,26.90035146077476,0.019283944208333334,0.11311467558333332,2.380506732962957,24.462200419108097,0.018471095791666666,0.17634709625,2.442908026975293,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-01,31012.3465,27.588320668538433,0.019747286,0.08991940783333334,11.633635718412869,26.867617543538433,0.019605506249999998,0.154875436875,3.9932344232321806,24.439883168538433,0.018803466291666668,0.15853881833333333,2.7190134704714986,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,28419.285799999998,27.9546943664551,0.019596638083333333,0.12180455504166667,10.80861509567788,27.391543324788433,0.019312760875,0.13428052291666667,3.4192251650379486,24.71901728312177,0.018101276666666666,0.17182668079166666,2.212645940963618,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-03,27121.5012,27.99880116780601,0.01980067166666667,0.07324600220833334,10.031758262995206,27.14007720947268,0.019696403249999998,0.14312871266666669,3.0861191961863166,24.45160064697268,0.01843755329166667,0.15893364008333333,3.4824260717859388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-04,30863.2018,27.829014078776066,0.019978592541666666,0.08062616933333333,8.536580318239407,27.033115641276066,0.019496986916666667,0.09819316929166666,5.012888992446797,24.372959391276066,0.018632640083333332,0.2391866070833333,4.1644593746647685,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-05,29840.4836,27.640313720703148,0.020205838958333333,0.12233670595833333,12.970004502485457,26.810235595703148,0.01963713129166667,0.16107304933333333,6.400765889854742,24.75099080403648,0.018650713958333332,0.24137115499999998,3.9675733805080156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-06,30298.0267,27.94278488159182,0.020097402916666667,0.09305063916666667,5.3911946117021,26.468826548258487,0.01938627975,0.12689081841666666,6.211396527642932,24.73868331909182,0.018563894416666667,0.21456146333333334,3.955285585724104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,30239.7637,28.140650685628277,0.019674462208333333,0.11396916670833333,5.772629569062718,26.698593393961612,0.019619149166666666,0.14722061020833332,5.164876413626591,24.273137664794945,0.018777054625,0.23940277208333335,4.446263177307437,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-08,30461.7307,28.089257812500023,0.020499510541666665,0.05677668266666667,11.137485118027177,27.51764322916669,0.019666317125,0.11722946195833334,3.665991084415303,25.363671875000023,0.018178585208333334,0.14511489891666665,2.662098321132919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-09,28045.5579,28.007370249430362,0.020613467583333333,0.07404836020833333,10.325680085699712,27.228724416097027,0.020415739166666665,0.11026763916666667,6.036612327979614,25.147995249430362,0.019062157291666666,0.181892395,3.3538872148888754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,25335.9654,27.26224288940432,0.019941145166666667,0.09636942495833334,11.383403909023594,26.89245122273765,0.019901090875,0.14833196033333332,6.795132835491621,24.733597056070987,0.018702004291666668,0.2145589195833333,3.5955109715257545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11,28663.4877,26.705674743652366,0.019174221833333335,0.13167826383333334,9.498827288923854,26.505153910319034,0.019134803250000002,0.15172322554166667,7.126295947766242,24.145778910319034,0.018084808041666667,0.25023905416666664,4.009963264280991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-12,30450.3682,27.493398284912132,0.018361945125,0.052364031166666665,5.662374226735596,26.0292055765788,0.018551090708333332,0.15744781445833333,3.0648747103751393,24.2420962015788,0.0179690315,0.25560251666666667,3.0098209529429987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,31425.713,27.7037915547689,0.01896374291666667,0.06739075991666667,4.293114508190205,26.8522290547689,0.019042897833333332,0.14409891775,3.8395143581184765,24.8893384297689,0.017839043041666666,0.191225687,2.6706185568029515,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-14,31183.7258,27.691709136962913,0.019110905666666667,0.09962399795833334,3.9855020246496076,26.605771636962913,0.019457407166666666,0.18828074125000002,5.591403640563235,24.288714345296246,0.018940833833333334,0.12138907158333334,5.691582599438561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-15,30023.905,27.236333465576195,0.019021959666666668,0.08877563445833332,5.002069778811559,25.663416798909527,0.019101432458333335,0.1825714108333333,7.0514583640024595,23.899744923909527,0.018438311000000002,0.17890930125,5.155140875666183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-16,28741.639600000002,27.715269978841167,0.018191700625,0.06385294600000001,3.101360166799308,26.115009562174503,0.01850673091666667,0.133357367,4.9439438206197215,24.497822062174503,0.017527625541666664,0.15496699166666666,2.879101198957097,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-17,27715.1158,27.942679341634136,0.019407066625,0.059093475166666666,6.992411461911467,26.914684549967472,0.018732183125,0.10533905058333333,3.4120527423212423,24.607392883300804,0.017677419208333333,0.104836145625,2.127188072716213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-18,30966.7254,27.534710184733097,0.019903271375,0.06176280995833333,10.527110498239123,26.841350809733097,0.019776750541666666,0.10774485308333333,6.149520999107097,24.69844716389976,0.018721032916666668,0.18361091662499998,3.166068583238181,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-19,29221.8748,26.760086313883487,0.018392540875,0.09395726483333333,5.244078847777179,25.697586313883487,0.019316969083333333,0.15136527979166667,6.841540068603451,23.88378423055015,0.018275874791666667,0.142960230875,4.2676227109172205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,29721.5998,27.156619008382183,0.017866420166666667,0.09921423591666667,4.3977733700551624,25.783572133382183,0.018536535333333333,0.13381131558333334,5.3308255445424075,24.19698359171552,0.016794172416666666,0.11551920583333332,3.186666077570734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-21,30576.355,27.74992650349937,0.0179715495,0.046168327625000005,4.9835925854350025,26.712166086832706,0.018276089458333335,0.10398546858333334,4.3277818356409,24.645759836832706,0.017285221833333333,0.125081380875,2.9599196539894037,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-22,31005.9656,27.470056152343773,0.018475016166666667,0.07490285191666667,7.80246030227141,26.538415527343773,0.018361846791666667,0.11515808125,3.2261028901924895,24.745446777343773,0.016877452625,0.09140904779166666,2.684539116267205,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-23,28136.0464,27.69299468994143,0.0196201435,0.10772387174999999,9.051026878986741,26.095989481608097,0.01903077275,0.14043299316666666,4.557263449540911,24.228801981608097,0.018097125625,0.17662556958333334,3.135868952732961,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-24,25676.5859,27.551662699381534,0.0194560655,0.12228520679166667,8.676028764697756,26.330959574381534,0.019644893083333333,0.16606775920833333,5.218814515687242,24.358303324381534,0.018358068666666668,0.21111297708333332,3.6647376616966696,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,29464.1287,27.123310343424503,0.018511524916666668,0.09135341645833334,8.459662861255831,25.867450968424503,0.017834098291666666,0.08779696644166667,4.237647180169322,24.291279093424503,0.017305762708333335,0.14245796208333333,1.8552679992200354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-26,29591.6146,27.15746714274091,0.018997231916666666,0.13877423670833333,7.728394831703309,25.59692026774091,0.017553369,0.119558413225,4.422598210894129,24.204993184407574,0.0163906810625,0.12211227454166666,2.8236180327990965,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,29527.5422,26.68994801839195,0.019123733791666667,0.1674029025,10.253500832337975,25.628750101725284,0.018716832666666666,0.15500259354166668,5.085667324762729,23.903489685058616,0.017400762208333333,0.194838206,3.291481373805869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,29036.2733,26.673635101318382,0.019093789875,0.13725026433333334,7.192503908698246,26.206187184651714,0.018542884125,0.14874394775,5.2916452402818575,24.064260101318382,0.017278312,0.17571640104166666,2.6289701291596796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,29476.8265,26.923717753092472,0.01918472425,0.12757428408333335,11.713772658142318,25.864472961425804,0.017738636125000002,0.12682660375,3.893818464165779,23.492077128092472,0.016463255833333332,0.16640472312500001,2.1923609352865245,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-30,28032.1569,26.795105234781925,0.019150776541666668,0.12092844679166666,13.881512269192969,25.669454193115257,0.018379571833333334,0.14132181895833332,4.645610567553505,23.774922943115257,0.016923629041666666,0.1743392943333333,2.0849748978180487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-01,25206.5085,27.04069290161135,0.018926046499999998,0.15656407645833334,9.573390526435302,25.88444290161135,0.018562060916666668,0.13299687720833334,4.631567100622852,24.03157831827802,0.016956073333333332,0.139793395875,2.2092117957150084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-02,28358.622,26.813340759277366,0.018920256833333333,0.18843968475000003,5.759389953514424,25.9884709676107,0.018655771125,0.1323305765,3.224644705777868,23.825059509277366,0.017642015208333334,0.19692993125,2.504441756053644,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-03,29620.6446,26.886692301432316,0.01847648325,0.110942840125,5.532921339843558,26.351536051432316,0.018081026416666666,0.10393206266666666,2.6733155357498397,24.516900634765648,0.016879396791666668,0.12146631925000001,2.4694541873862756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-04,30896.1017,27.5175122578939,0.018763705541666665,0.045512994008333335,8.124878182724341,26.813736216227237,0.018137459458333335,0.09521404945833334,3.25676373332527,24.725845591227237,0.017053131583333336,0.10905679058333334,3.0082033176025504,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,31054.2828,27.63022893269859,0.019673264166666666,0.12175305729166667,6.7891775076028,25.91733830769859,0.019637024583333332,0.19707266520833333,7.115995416716725,24.117859141031925,0.018181081875,0.2600898725,4.444915368174818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,29863.123199999998,27.760334269205753,0.019866098250000002,0.09086831366666666,7.1713059880957575,26.419839477539085,0.01960256629166667,0.11431757608333333,5.649956291976975,24.413980102539085,0.018195896791666666,0.198230744125,3.2989863293365116,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,28293.4106,27.41834157307945,0.019375968291666667,0.09323056529166666,14.048619019831557,26.446336364746116,0.01909495220833333,0.071111043375,5.3924113941159595,24.65076344807945,0.01828814375,0.16065979,1.6980729718468408,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,26949.1545,27.34199676513674,0.01982332175,0.047035217125,14.76972866112532,26.46894989013674,0.018867104333333332,0.03798421233333333,6.800046212915087,24.698767598470074,0.017868925208333334,0.11326853429166667,1.711513805122739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,31165.794,27.63123982747398,0.020071640208333335,0.04142252575,13.959610022952035,26.534234619140648,0.0191020715,0.057735125416666665,5.075893161273658,24.497125244140648,0.017955119083333335,0.11779912291666667,2.6186870627930947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,29958.3631,27.26962305704755,0.019615418083333332,0.09737650495833333,11.378515109079329,26.69735743204755,0.019239670333333334,0.10758336287499999,3.990100142904249,24.190195973714214,0.018221464041666666,0.15570576958333335,2.408031952097499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,29797.8542,27.328106180826847,0.019250324708333332,0.09546852045833333,7.002557986741373,26.36391347249351,0.0188640865,0.109259287125,3.116309911319206,24.47524159749351,0.017536889708333333,0.14816411304166668,1.787864702723547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,30809.3913,27.757923380533878,0.019347269166666667,0.06941986054166667,8.852449108055287,27.14789733886721,0.018760759541666668,0.09585825525000001,3.401174197156393,24.576933797200542,0.017355679333333332,0.11394246329166667,2.0671328029173086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,30865.438,27.837742106119816,0.020606642791666668,0.076960880875,9.668437544207942,27.032403564453148,0.019535348833333334,0.10666147879166667,3.0173029648759253,24.551934814453148,0.018628722333333333,0.17703882775000002,2.2695909618114904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,29082.7501,27.72644195556643,0.020254771125,0.07087516804166667,10.186292277262938,27.00704091389976,0.019591331708333333,0.10234451304166665,4.598408253330223,24.91980133056643,0.018649737166666666,0.16672897254166666,2.541377031271756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,26939.901,27.727868652343773,0.02018482525,0.05310185741666667,10.569514675744701,26.975264485677105,0.019645999291666667,0.08885510758333333,4.661431364960746,24.56250406901044,0.01828415225,0.14981714816666666,2.463844984805854,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,29674.8759,27.423115030924503,0.01997180658333333,0.05525398283333333,11.273111726915836,26.738870239257835,0.019299148333333332,0.08804575604166666,3.0251916051289776,24.629495239257835,0.018408098541666668,0.16778818725,1.9666034154461236,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,30054.1051,27.34186197916669,0.019918451625,0.07553100591666667,10.123034267427629,26.665429687500023,0.018947611041666666,0.10023879983333334,3.350587636985244,24.526757812500023,0.017826090208333333,0.16511027041666668,1.6883753673073754,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,31080.3401,27.71753082275393,0.020101319916666666,0.09781901045833334,9.396700438912157,26.83471832275393,0.019409588083333335,0.09937667879166667,3.6433143551471616,24.57625478108726,0.01832812154166667,0.15495173125,2.2528842621657943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,31155.3978,27.67380803426109,0.020074136666666666,0.09994570400000001,14.066889151888553,26.858703867594425,0.019345847208333333,0.125567117375,5.170023300775242,24.670552825927757,0.01819126570833333,0.204331715,2.701637571892499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,31009.2892,27.41062189737958,0.020303294583333333,0.06736818966666666,12.996729033398644,26.503069814046246,0.019519692291666665,0.11407534245833334,5.2556652995851865,24.66062189737958,0.018769468375,0.15875116958333332,2.99685234060722,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-21,28211.1178,27.776012674967472,0.019898615791666668,0.05350240054166667,6.4338650809961235,26.508434549967472,0.01962745425,0.0962142945,6.531629034259495,24.891898091634136,0.018817784875,0.16593678745833332,4.813130722811419,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,25798.6721,27.380935923258487,0.020398876416666666,0.058142979958333334,11.734119541701256,26.54369633992515,0.019939841208333333,0.086563428,5.766411544244263,24.66739425659182,0.018745205291666667,0.163369496625,4.036558966313972,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,28496.1606,27.440270996093773,0.019738866666666667,0.08139038070833333,13.916352820160457,26.750166829427105,0.019260440125,0.13760121695833333,4.6493655891243755,24.69678141276044,0.018151634541666666,0.20195261625000002,2.645853238447071,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,29951.0785,27.113209025065128,0.0194121785,0.08073298070833333,10.394428231532514,26.563078816731792,0.018848239125,0.12218538899999999,4.113626951037724,24.221607462565128,0.01755156,0.15784072825,2.609615171910901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,29134.1633,27.214151000976585,0.019436678250000002,0.11946360362500001,9.074770640139771,26.730427042643253,0.01901229325,0.13822174191666667,3.672479476476582,24.686156209309917,0.017933687541666667,0.21326700750000002,2.428554109210783,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,28126.1393,27.193184153238956,0.019543494416666665,0.143060048375,8.07981412594307,26.492988840738956,0.019500579041666667,0.13847351125,5.837299010790265,24.370918528238956,0.018236006833333335,0.2049611408333333,3.7950152126786674,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,28369.5628,27.07089767456057,0.018844352499999998,0.12341181458333333,5.407682699544146,26.39121017456057,0.018851028083333336,0.15146509975,3.9450071197060246,24.1971997578939,0.018090631833333332,0.23278681375,3.3205738639456492,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,27170.4607,27.099588012695335,0.0187398205,0.11009343558333333,5.310032459079393,26.258442179362003,0.018845360375,0.14390436816666666,4.702590357450505,23.915017700195335,0.01805444658333333,0.22870890416666667,3.9442783227338243,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,25043.5604,26.981067911783878,0.019189959666666666,0.12118720975000001,9.69935137211622,25.69916687011721,0.01891593725,0.161739349,6.426549446492955,24.29291687011721,0.017825569625,0.22134399391666668,3.8742095011948035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,28021.3342,26.859326934814476,0.019548763666666667,0.14912160187499998,10.2627427069043,25.532829538981144,0.018628785749999998,0.12145296666666666,6.872375896840574,23.924431101481144,0.01746752825,0.13859875920833334,3.7592071768112576,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,29023.9922,26.987691497802757,0.018612425958333335,0.14190800958333333,3.9649372873847746,25.853902435302757,0.017899077416666666,0.11132812504166667,2.238698820015324,23.877339935302757,0.01709862691666667,0.13879140345833332,2.2030877955032064,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
